ticker,event_date,side,threshold,pre_vol,signal_ratio,hold_type,hold_value,stop_loss,profit_target,entry_ts,exit_ts,entry_px,exit_px,stock_ret,market_ret,excess_ret,exit_reason,side_label
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,30,0.05,0.05,2022-02-03 10:03:00,2022-02-03 10:33:00,119.44,119.835,-0.0033070997990622963,0.0028173388349084227,-0.006124438633970719,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,30,0.05,0.1,2022-02-03 10:03:00,2022-02-03 10:33:00,119.44,119.835,-0.0033070997990622963,0.0028173388349084227,-0.006124438633970719,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,30,0.05,0.2,2022-02-03 10:03:00,2022-02-03 10:33:00,119.44,119.835,-0.0033070997990622963,0.0028173388349084227,-0.006124438633970719,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,30,0.1,,2022-02-03 10:03:00,2022-02-03 10:33:00,119.44,119.835,-0.0033070997990622963,0.0028173388349084227,-0.006124438633970719,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,30,0.1,0.01,2022-02-03 10:03:00,2022-02-03 10:33:00,119.44,119.835,-0.0033070997990622963,0.0028173388349084227,-0.006124438633970719,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,30,0.1,0.03,2022-02-03 10:03:00,2022-02-03 10:33:00,119.44,119.835,-0.0033070997990622963,0.0028173388349084227,-0.006124438633970719,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,30,0.1,0.05,2022-02-03 10:03:00,2022-02-03 10:33:00,119.44,119.835,-0.0033070997990622963,0.0028173388349084227,-0.006124438633970719,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,30,0.1,0.1,2022-02-03 10:03:00,2022-02-03 10:33:00,119.44,119.835,-0.0033070997990622963,0.0028173388349084227,-0.006124438633970719,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,30,0.1,0.2,2022-02-03 10:03:00,2022-02-03 10:33:00,119.44,119.835,-0.0033070997990622963,0.0028173388349084227,-0.006124438633970719,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,30,0.2,,2022-02-03 10:03:00,2022-02-03 10:33:00,119.44,119.835,-0.0033070997990622963,0.0028173388349084227,-0.006124438633970719,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,30,0.2,0.01,2022-02-03 10:03:00,2022-02-03 10:33:00,119.44,119.835,-0.0033070997990622963,0.0028173388349084227,-0.006124438633970719,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,30,0.2,0.03,2022-02-03 10:03:00,2022-02-03 10:33:00,119.44,119.835,-0.0033070997990622963,0.0028173388349084227,-0.006124438633970719,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,30,0.2,0.05,2022-02-03 10:03:00,2022-02-03 10:33:00,119.44,119.835,-0.0033070997990622963,0.0028173388349084227,-0.006124438633970719,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,30,0.2,0.1,2022-02-03 10:03:00,2022-02-03 10:33:00,119.44,119.835,-0.0033070997990622963,0.0028173388349084227,-0.006124438633970719,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,30,0.2,0.2,2022-02-03 10:03:00,2022-02-03 10:33:00,119.44,119.835,-0.0033070997990622963,0.0028173388349084227,-0.006124438633970719,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,60,,,2022-02-03 10:03:00,2022-02-03 11:03:00,119.44,120.255,-0.006823509711989306,0.001441945072984785,-0.008265454784974091,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,60,,0.01,2022-02-03 10:03:00,2022-02-03 11:03:00,119.44,120.255,-0.006823509711989306,0.001441945072984785,-0.008265454784974091,time_exit,short
