hold_type,hold_value,side_label,threshold,stop_loss,profit_target,n,avg_stock_ret,med_stock_ret,win_rate,avg_excess_ret,med_excess_ret,excess_win_rate,std_stock_ret,std_excess_ret,stock_sharpe_like,excess_sharpe_like,max_dd_stock,max_dd_excess,ticker
multiday,1,short,1.0,0.1,0.1,4,0.08313008130081301,0.09999999999999998,1.0,0.08286018426562705,0.09763178368441988,1.0,0.03373983739837394,0.0330662532420521,2.46385542168675,2.505883677206264,0.0,0.0,PL
multiday,1,short,1.0,0.2,0.1,4,0.08313008130081301,0.09999999999999998,1.0,0.08286018426562705,0.09763178368441988,1.0,0.03373983739837394,0.0330662532420521,2.46385542168675,2.505883677206264,0.0,0.0,PL
multiday,1,short,1.5,0.2,0.1,4,0.08313008130081301,0.09999999999999998,1.0,0.08286018426562705,0.09763178368441988,1.0,0.03373983739837394,0.0330662532420521,2.46385542168675,2.505883677206264,0.0,0.0,PL
multiday,1,short,1.5,0.1,0.1,4,0.08313008130081301,0.09999999999999998,1.0,0.08286018426562705,0.09763178368441988,1.0,0.03373983739837394,0.0330662532420521,2.46385542168675,2.505883677206264,0.0,0.0,PL
multiday,10,short,1.5,0.03,0.2,4,0.08499999999999996,0.08499999999999996,0.5,0.08193368581595287,0.07708643589250597,0.5,0.1327905619136139,0.13193212439519586,0.6401057332319762,0.6210290798511267,-0.030000000000000027,-0.029034868469895336,PL
multiday,10,short,1.0,0.03,0.2,4,0.08499999999999996,0.08499999999999996,0.5,0.08193368581595287,0.07708643589250597,0.5,0.1327905619136139,0.13193212439519586,0.6401057332319762,0.6210290798511267,-0.030000000000000027,-0.029034868469895336,PL
multiday,3,short,0.5,0.05,0.2,3,0.08544303797468356,0.10632911392405076,0.6666666666666666,0.08143604682901469,0.09074626900824456,0.6666666666666666,0.12630190468247915,0.13190357754968418,0.6764984121932753,0.6173907360347383,0.0,0.0,PL
multiday,1,long,1.0,0.2,0.1,3,0.08144044321329647,0.10000000000000009,1.0,0.07854646478088274,0.09934415170707944,1.0,0.03214609532053045,0.037343402295400736,2.5334474498768644,2.1033558795620673,0.0,0.0,PL
multiday,5,short,0.5,0.05,0.2,3,0.0871308016877637,0.11139240506329118,0.6666666666666666,0.07851873099981181,0.0819943215206359,0.6666666666666666,0.1267535760787977,0.13169131858151056,0.6874031043794608,0.5962331598283186,0.0,0.0,PL
multiday,1,long,1.0,0.2,0.2,3,0.07891650567316526,0.07088122605363978,1.0,0.07602252724075154,0.07174156445341029,1.0,0.0392348548646659,0.042888645202310345,2.011387730256034,1.7725560432637848,0.0,0.0,PL
multiday,1,short,0.5,0.03,0.2,3,0.07628278315545627,0.11960784313725481,0.6666666666666666,0.07572847768410067,0.12268135935434821,0.6666666666666666,0.0925655598073795,0.09614947337003653,0.8240946558762653,0.7876119861068346,0.0,0.0,PL
multiday,10,long,1.0,0.1,0.2,3,0.06526181353767557,0.09578544061302674,0.6666666666666666,0.07519844913347062,0.130022496932102,0.6666666666666666,0.15231142064000427,0.15587293474932482,0.42847616589385745,0.48243429338393434,-0.09999999999999998,-0.10067944500071524,PL
multiday,5,short,1.5,0.2,0.1,4,0.07703252032520322,0.09999999999999998,1.0,0.07434979446475554,0.09763178368441988,0.75,0.045934959349593525,0.050036112112644665,1.6769911504424762,1.4859226931415908,0.0,-0.0005561024701292716,PL
multiday,5,short,1.5,0.1,0.1,4,0.07703252032520322,0.09999999999999998,1.0,0.07434979446475554,0.09763178368441988,0.75,0.045934959349593525,0.050036112112644665,1.6769911504424762,1.4859226931415908,0.0,-0.0005561024701292716,PL
