hold_type,hold_value,threshold,stop_loss,profit_target,n,avg_stock_ret,med_stock_ret,win_rate,avg_excess_ret,med_excess_ret,excess_win_rate,std_stock_ret,std_excess_ret,stock_sharpe_like,excess_sharpe_like,max_dd_stock,max_dd_excess,ticker
intraday,60,1.0,0.2,0.1,5,0.03585770139653155,0.038590604026845554,0.8,0.033132330040752,0.033190890816592766,0.8,0.06201722424974794,0.06373096120088634,0.5781893954513336,0.5198780846300999,-0.04884318766066831,-0.05635512117530217,ORLA
intraday,60,1.0,0.1,0.1,5,0.03585770139653155,0.038590604026845554,0.8,0.033132330040752,0.033190890816592766,0.8,0.06201722424974794,0.06373096120088634,0.5781893954513336,0.5198780846300999,-0.04884318766066831,-0.05635512117530217,ORLA
multiday,5,1.0,0.1,0.2,5,0.05045948505155613,0.06065088757396442,0.8,0.033023500482691114,0.020284093143805748,0.8,0.10778117827261023,0.11058609947466402,0.46816601804008195,0.2986225270587196,-0.10000000000000009,-0.10688435425898124,ORLA
intraday,390,1.5,0.05,0.05,2,0.031656804733727784,0.031656804733727784,1.0,0.032907507384056456,0.032907507384056456,1.0,0.025941195522820187,0.02472522520629491,1.2203294449509714,1.3309285197401712,0.0,0.0,ORLA
intraday,390,1.5,0.03,0.05,2,0.031656804733727784,0.031656804733727784,1.0,0.032907507384056456,0.032907507384056456,1.0,0.025941195522820187,0.02472522520629491,1.2203294449509714,1.3309285197401712,0.0,0.0,ORLA
multiday,1,1.5,0.03,0.05,2,0.031656804733727784,0.031656804733727784,1.0,0.032907507384056456,0.032907507384056456,1.0,0.025941195522820187,0.02472522520629491,1.2203294449509714,1.3309285197401712,0.0,0.0,ORLA
intraday,390,1.5,0.1,0.05,2,0.031656804733727784,0.031656804733727784,1.0,0.032907507384056456,0.032907507384056456,1.0,0.025941195522820187,0.02472522520629491,1.2203294449509714,1.3309285197401712,0.0,0.0,ORLA
multiday,1,1.5,0.1,0.05,2,0.031656804733727784,0.031656804733727784,1.0,0.032907507384056456,0.032907507384056456,1.0,0.025941195522820187,0.02472522520629491,1.2203294449509714,1.3309285197401712,0.0,0.0,ORLA
multiday,1,1.5,0.2,0.05,2,0.031656804733727784,0.031656804733727784,1.0,0.032907507384056456,0.032907507384056456,1.0,0.025941195522820187,0.02472522520629491,1.2203294449509714,1.3309285197401712,0.0,0.0,ORLA
multiday,1,1.5,0.05,0.05,2,0.031656804733727784,0.031656804733727784,1.0,0.032907507384056456,0.032907507384056456,1.0,0.025941195522820187,0.02472522520629491,1.2203294449509714,1.3309285197401712,0.0,0.0,ORLA
intraday,390,1.5,0.2,0.05,2,0.031656804733727784,0.031656804733727784,1.0,0.032907507384056456,0.032907507384056456,1.0,0.025941195522820187,0.02472522520629491,1.2203294449509714,1.3309285197401712,0.0,0.0,ORLA
intraday,60,1.0,0.05,0.1,5,0.0356263389286652,0.038590604026845554,0.8,0.03290096757288565,0.033190890816592766,0.8,0.06241310169674376,0.06413784493134772,0.570815068633641,0.5129727637107608,-0.050000000000000044,-0.057511933514633906,ORLA
intraday,120,1.0,0.03,0.1,5,0.03528059670959973,0.030201342281879096,0.6,0.03248913079596083,0.024801629071626308,0.8,0.05337417139017358,0.05500241645341162,0.6610050477728829,0.5906855169441494,-0.030000000000000027,-0.03751193351463389,ORLA
